"","MSFT.Adjusted","AAPL.Adjusted","AMZN.Adjusted","GOOG.Adjusted","BRK.B.Adjusted","JPM.Adjusted","JNJ.Adjusted","WMT.Adjusted","XOM.Adjusted","V.Adjusted","PG.Adjusted","BAC.Adjusted","MA.Adjusted","T.Adjusted","HD.Adjusted","VZ.Adjusted","DIS.Adjusted","CVX.Adjusted","INTC.Adjusted","KO.Adjusted","UNH.Adjusted","WFC.Adjusted","BA.Adjusted","CSCO.Adjusted","CMCSA.Adjusted","MRK.Adjusted","PFE.Adjusted","PEP.Adjusted","ORCL.Adjusted","C.Adjusted"
"2250",61.598091,133.856232,846.02002,831.909973,175.300003,84.704788,115.838493,65.502045,73.50795,87.601181,82.909935,24.030849,109.166229,35.838711,137.577682,43.646,106.797821,101.442268,33.3699,38.344185,161.486191,53.316647,171.222961,31.432657,35.465961,60.862724,30.755194,101.354538,40.731117,56.89003
"2251",62.162415,133.357315,850.5,835.369995,174.970001,84.519455,116.091049,65.917564,72.180672,87.502831,82.772202,24.078508,109.185913,35.744568,138.425659,43.398815,106.778549,99.446259,33.20211,38.344185,161.71254,53.234341,170.959564,31.267229,35.172157,60.715099,30.68281,101.336006,40.740681,57.463627
"2252",61.913727,133.050323,853,838.679993,175.369995,84.853027,117.821663,65.97422,72.750786,87.650383,82.955841,24.164301,108.998978,35.890041,138.142975,43.504745,106.961594,99.83638,33.388535,38.380707,161.808868,53.682457,169.858963,31.313177,35.428059,60.798141,30.809483,101.076401,40.57814,57.877377
"2253",62.105022,133.491669,852.460022,843.25,174.979996,84.58432,118.064896,66.200882,72.697342,88.260223,83.626183,24.126171,109.412178,36.240898,138.359711,43.56654,106.855629,100.353531,33.472431,38.618134,163.706131,53.819633,168.099899,31.487806,35.371181,60.530544,30.863771,101.604866,40.807617,57.820965
"2254",61.894596,133.549194,854.590027,845.539978,175.389999,84.65844,118.504555,66.059227,72.528084,88.63398,83.846565,24.116638,109.727013,36.258015,138.906128,43.672482,107.43364,99.210373,32.773331,38.719471,163.927658,53.682457,168.429092,31.340752,35.352234,59.619755,30.863771,101.437996,40.712002,57.85857
"2255",61.607651,133.347763,852.530029,845.619995,174.729996,84.79744,118.850693,66.786385,72.145042,88.083168,83.561897,24.135706,108.703835,36.018402,138.651779,43.575378,108.194679,97.404892,32.791977,38.6642,162.820114,53.737335,168.128113,31.359129,35.456486,59.666225,30.96331,101.373077,40.912788,57.773937
"2256",61.932861,134.758087,852.969971,847.200012,174.669998,85.001312,120.637421,66.654175,73.044746,88.447113,83.929199,24.002253,110.209099,36.446285,139.396088,44.263966,107.770821,98.783951,32.717407,38.80238,165.439713,53.691605,168.109329,31.469419,35.778728,60.130905,31.334284,103.014122,41.161377,57.20974
"2257",61.827648,134.978714,853.419983,848.780029,174.080002,84.917915,120.169701,66.521957,73.107109,88.565147,83.965927,24.040379,110.848587,36.317921,140.130997,44.175682,107.616669,97.858528,32.754696,38.922134,164.977417,54.249458,167.620132,31.460232,35.712391,59.647636,31.153326,103.041924,43.723804,57.501244
"2258",62.047638,134.307159,852.309998,852.119995,172.820007,84.028328,119.795494,66.002556,73.044746,88.761856,83.561897,23.697216,111.006012,36.463394,140.950714,44.484661,107.664841,97.695213,32.87587,38.719471,163.436478,53.655022,169.416855,31.460232,35.50388,59.387405,31.053791,103.273712,43.656879,56.767788
"2259",62.105022,135.717484,856.969971,848.400024,172.070007,83.426003,119.804871,66.087547,73.044746,87.719223,83.763908,23.296865,110.592804,36.3008,139.254761,44.352249,108.580032,97.677071,33.025013,38.857655,161.799225,52.703918,168.748962,31.506184,35.522839,59.582584,31.108082,103.051201,43.245747,56.034328
"2260",61.416351,134.163223,843.200012,830.460022,169.470001,80.97966,119.037773,66.011986,72.893311,86.617561,83.736359,21.943285,108.920273,36.009853,138.133591,44.281616,107.655205,98.021835,32.661484,39.152447,161.5103,51.076069,165.522415,31.138554,35.134243,59.396706,30.990452,103.62603,42.872852,54.576817
"2261",62.200676,135.679092,848.059998,829.590027,169.300003,81.109383,118.111656,66.342537,72.830948,87.070023,83.552719,21.867023,109.648308,35.64188,138.84021,43.884354,107.973122,98.339378,32.969082,39.041904,160.865021,50.600517,166.481903,31.340752,35.105812,59.015652,31.189518,103.857803,42.825047,54.322926
"2262",62.047638,135.199371,847.380005,817.580017,169.889999,80.97966,117.774887,65.97422,72.920036,87.404472,83.350708,21.990942,109.795891,35.64188,139.433777,43.822559,108.127258,97.867599,32.87587,38.848442,159.189209,50.527359,166.7453,31.212078,35.276409,58.811188,31.026648,103.635292,42.97802,54.58622
"2263",62.152859,134.930756,845.609985,814.429993,168.660004,80.887001,117.382011,65.738121,72.358849,87.729057,83.167046,22.038607,110.169746,35.667553,139.169983,43.857872,108.030914,97.976471,32.773331,38.80238,158.909943,51.057781,165.390732,31.322369,35.428059,58.71825,30.764248,103.950531,42.691189,54.605022
"2264",62.26762,135.161026,846.820007,819.51001,167.440002,80.840652,117.681358,65.785355,72.376648,87.492981,83.093582,21.952812,110.130386,35.504963,138.37854,43.381149,108.262131,96.425049,32.987732,38.986629,158.524719,50.655392,165.654129,31.239656,35.172157,58.727547,30.927114,103.681648,42.872852,54.84951
"2265",62.449368,137.962479,856,820.919983,168.309998,82.100899,117.550385,66.408638,72.902214,87.66021,83.341522,22.381765,110.651833,35.564865,138.689453,43.522404,108.907578,97.232506,33.183472,39.087971,159.24704,51.176666,166.839371,31.267229,35.153198,58.866955,30.909018,104.256485,42.729427,55.87447
"2266",62.621529,138.269485,874.320007,831.409973,166.589996,81.795105,116.858147,66.805267,73.062546,87.719223,83.194603,22.257847,110.248459,35.470737,138.538696,43.372326,108.406624,98.049042,33.155502,39.078747,157.407516,50.911453,167.093369,31.009874,35.276409,59.145767,31.062843,104.237938,42.566898,55.84626
"2267",62.851093,138.087189,876.340027,831.5,167.360001,82.499359,116.614929,67.607994,74.559097,87.55201,82.827286,22.753523,110.848587,35.736015,138.453903,43.310535,109.032806,97.785942,33.32328,39.244572,158.900314,51.432732,167.422607,31.009874,35.551273,58.969189,31.080931,104.006157,42.719872,56.899426
"2268",62.99456,137.828171,886.539978,829.559998,166.679993,81.396629,116.512024,68.070732,73.05365,87.414314,82.505898,22.486622,110.651833,35.556305,138.340851,43.036858,109.235123,97.413971,33.621563,39.097179,157.956482,50.902306,166.369003,31.065029,35.62709,59.052834,30.954262,103.70948,42.652935,56.250595
"2269",62.698048,137.866547,891.51001,838.549988,166.869995,81.100128,116.64299,67.834633,73.107109,87.896278,82.349792,22.486622,110.425537,35.573421,138.142975,43.416466,109.052078,97.8041,33.70546,39.069534,159.478149,50.746845,166.171463,30.862833,35.748913,58.987778,30.981407,103.70948,42.652935,56.118958
"2270",62.870228,138.893127,906.830017,834.570007,166.860001,81.370399,116.633621,68.004639,73.374329,87.325775,82.560989,22.343636,110.277962,35.676102,137.87915,43.531239,108.897942,98.584351,33.817307,39.318272,158.881058,50.481628,168.099899,30.974081,35.967827,59.173645,31.071886,103.913429,42.63382,56.118958
"2271",62.707611,138.173553,909.280029,831.409973,165.830002,80.789238,116.745895,67.664665,73.516861,87.571678,82.616096,22.086267,110.475113,35.522076,138.161835,43.275227,108.859413,98.566208,33.761391,39.216942,159.266296,50.280437,166.575974,30.593967,35.539524,59.080711,30.936161,103.783638,42.5382,56.034328
"2272",62.870228,137.828171,898.280029,827.880005,166.470001,81.061081,116.979767,67.456886,73.944435,87.630699,82.092674,22.172056,110.829994,35.158371,138.727158,43.2645,108.907578,99.15593,33.584286,39.309059,159.237381,50.637096,166.848785,30.668142,36.291439,58.774021,30.863771,103.449883,42.241806,56.316425
"2273",62.822403,137.521149,894.880005,824.669983,166.169998,80.779869,116.858147,68.845131,73.721764,87.286423,81.936584,22.076735,110.642708,35.149715,138.623505,43.469967,108.454796,98.765816,33.584286,39.253784,159.892303,50.152401,168.240997,30.556887,36.196255,58.671787,30.854731,103.477684,42.346981,55.883881
"2274",62.678928,137.358063,907.039978,824.72998,166.350006,80.498657,116.315559,68.996239,74.051331,87.404472,82.175331,21.943285,110.721558,34.967854,139.641052,43.362774,108.310295,99.282944,33.3699,39.327484,159.372223,49.87804,167.027496,30.603241,35.853607,58.132748,30.800438,103.857803,42.250957,55.742828
"2275",62.6311,135.880585,902.359985,823.349976,165.699997,80.35807,116.203316,69.34565,73.792999,87.394623,82.459999,21.847956,110.514542,34.907234,139.631622,43.505703,108.926842,98.865616,33.313972,39.29985,159.70932,49.530525,167.977585,30.519802,35.43483,58.160625,30.700903,103.588951,42.414196,55.50774
"2276",62.391968,136.043655,896.22998,824.320007,165.110001,80.048744,117.307182,69.355103,73.908813,87.227402,82.928307,21.590586,109.883652,35.12373,138.067612,43.702236,108.897942,98.865616,33.211433,39.557785,159.44928,48.579418,165.607086,30.241676,35.491936,58.597435,30.691856,105.33197,42.423798,55.018776
"2277",62.124149,135.324158,884.669983,823.559998,162.899994,79.111412,116.92363,69.081223,72.7686,87.414314,82.671181,21.295086,109.637207,34.881256,137.474045,43.434231,109.052078,96.261726,32.857231,39.419609,158.871414,46.960716,165.202606,30.056255,35.349167,58.188507,30.655661,104.469727,42.250957,54.576817
"2278",62.6311,136.072449,901.98999,837.169983,164.350006,80.479919,117.606514,69.402313,72.670616,88.338905,83.00177,21.743103,111.066574,34.898579,138.793121,43.60397,109.610817,96.325233,33.071617,39.677547,161.009491,48.213615,168.400894,30.232407,35.406277,58.365082,30.764248,105.06308,42.52943,55.470131
"2279",62.545021,135.468033,903.780029,836.820007,163.690002,79.823807,113.958199,69.780067,72.198486,88.260223,83.37825,21.647779,110.918709,34.855282,139.217087,43.970234,110.005806,95.880669,33.34193,40.05526,162.367432,47.96669,167.300323,30.288029,35.777477,57.872513,30.619473,105.953125,42.750282,54.934139
"2280",62.210243,134.969116,899.200012,838.210022,162.759995,79.167641,113.537262,69.95005,71.699661,88.279884,82.905975,21.676376,110.691994,34.855282,138.708298,43.720112,109.562668,94.565132,33.472431,39.824951,163.003067,47.692333,167.817673,30.269489,35.720356,58.216393,30.411362,105.34124,42.433399,54.285305
"2281",62.650234,136.657715,902.059998,841.650024,164.979996,80.189354,114.004974,70.639442,72.162865,89.656952,82.656158,21.990942,112.959251,34.950542,140.121582,43.246632,110.583824,95.154846,33.724102,39.695976,165.208542,48.926941,168.664307,30.436371,36.167694,58.132748,30.52899,105.313416,42.759884,54.924732
"2282",63.51107,136.494598,898.530029,843.190002,163.410004,79.2239,113.902061,70.771667,71.877808,89.656952,81.999207,21.647779,112.643799,34.578167,141.32756,42.210358,110.246643,95.163933,33.854595,39.677547,164.84259,48.469677,169.680206,30.427094,36.319988,57.519356,30.438503,105.165077,42.663868,54.275909
"2283",64.591896,137.809006,907.409973,862.76001,165.779999,82.017151,114.95916,70.62056,72.251945,90.34549,82.859718,22.524748,114.053444,34.656105,143.108322,42.031685,109.53376,96.107491,34.255409,39.871014,165.969391,49.064114,171.260574,30.853558,36.177219,57.751698,30.52899,105.990219,43.057564,55.893272
"2284",64.964943,138.662857,907.619995,872.299988,167.529999,82.729538,115.464302,70.875542,72.80423,90.601227,83.276093,22.858379,114.477325,34.586826,144.182404,41.719013,110.959526,96.833298,34.367264,39.714405,167.616272,49.896336,172.624573,30.983347,36.634075,57.900402,30.547083,105.841904,42.942337,56.617332
"2285",64.878853,137.847351,909.289978,871.72998,167.630005,82.888893,115.539131,71.234413,72.510269,90.315979,81.184937,22.772589,114.516769,35.019817,145.303589,42.308624,111.344872,96.243584,34.423191,39.83416,167.943741,49.87804,170.931305,30.964809,36.919613,58.272148,30.628517,105.07235,42.913521,56.513897
"2286",65.299713,137.952866,918.380005,874.25,166.550003,82.120255,115.754295,71.243858,72.385559,90.099594,81.138672,22.54381,115.43354,34.560848,147.09375,41.692219,111.595345,95.690155,34.889248,39.622272,168.18454,49.786594,172.351761,31.289286,37.681034,58.160625,30.637569,104.432625,42.990356,55.995335
"2287",65.481438,137.818558,924.98999,905.960022,165.210007,81.548485,115.501724,70.998299,72.732971,89.725815,80.80558,22.248314,114.664627,34.318378,147.074875,41.013275,111.364136,96.806084,33.69614,39.751255,168.425278,49.237881,173.866272,31.58596,37.300323,57.92828,30.691856,105.026009,43.172798,55.740761
"2288",66.390121,140.629639,948.22998,912.570007,165.440002,81.604721,115.380112,71.045525,73.098183,89.765167,80.583488,22.505686,114.713936,33.859413,145.294205,40.986485,110.526016,96.098419,33.84528,39.815735,168.145966,49.804882,171.571014,31.493248,37.300323,57.974747,30.565184,104.098869,43.259216,56.061329
"2289",66.284897,141.521896,946.940002,916.440002,166.050003,81.079811,115.716873,71.319389,73.089287,91.024178,79.778503,22.429426,116.439034,33.729519,145.991379,41.013275,110.179207,95.59034,34.46048,39.972347,167.712601,49.87804,172.558731,31.743563,37.443081,58.272148,30.411362,104.108124,43.336037,56.297039
"2290",66.074478,141.090149,941.030029,927.039978,166.729996,81.548485,115.370758,71.546051,73.668297,90.925819,79.972809,22.658203,115.660248,33.253239,146.038498,41.227688,107.529976,96.824234,34.726223,39.907871,166.171646,50.513493,172.511688,31.752836,36.681664,59.136482,30.284687,103.644577,43.105572,56.796753
"2291",65.816223,140.58165,937.530029,931.659973,166.339996,81.642235,115.950745,72.093788,72.724068,91.102867,79.991318,22.734459,116.241859,32.915504,145.906601,40.986485,107.096474,95.091339,34.604153,40.221077,167.597015,50.817402,172.210678,31.687935,36.443718,58.904121,30.266588,104.729324,43.662529,56.768463
"2292",65.99794,142.91301,934.150024,927.130005,166.550003,81.548485,115.539131,72.244896,73.062546,90.581551,80.037582,22.629606,115.827843,33.391792,146.726273,41.710083,107.886414,95.980469,34.575977,40.248718,167.693329,50.752937,174.035583,31.882624,37.129002,59.452465,30.293732,104.970375,43.768154,56.796753
"2293",65.940567,146.798615,949.039978,934.299988,165.020004,81.642235,115.295929,71.886047,73.837532,90.414352,80.083855,22.839314,114.950508,33.400448,147.819229,41.656479,107.337303,96.787956,34.313042,40.432968,168.001511,50.688473,174.985672,31.789927,37.309837,59.489635,30.266588,104.970375,43.74894,57.041889
"2294",66.036217,147.7388,952.820007,932.169983,163.460007,81.314156,115.258499,72.452652,73.320885,90.493034,79.945053,22.858379,114.753342,33.097359,148.563538,41.468884,107.963478,95.336319,34.153412,40.082893,166.84581,50.35693,175.822891,31.428352,37.195629,58.820488,30.203247,104.506805,43.672123,56.787319
"2295",66.294464,147.038467,948.950012,928.780029,163.720001,81.951553,114.884308,72.918488,73.653595,90.73893,80.02832,23.020426,114.989937,33.296535,148.987518,41.433151,105.6418,96.624641,33.815342,40.138168,166.99028,50.393772,173.63327,31.280016,37.214661,59.424583,30.175842,104.618057,43.720135,56.919319
"2296",65.481438,148.310089,947.619995,930.599976,163.270004,81.698463,115.249146,72.376602,74.283035,90.591385,79.732239,22.944168,114.871651,33.287872,147.169113,41.111549,105.564735,96.361526,33.514843,40.230297,166.922867,49.491249,174.353683,31.178038,37.366947,59.879974,30.184978,104.80349,43.364849,57.230461
"2297",65.404922,150.381317,961.349976,932.219971,163.320007,81.473495,115.660744,71.977318,74.229095,91.211075,79.75074,22.877445,115.463112,33.331169,147.847473,40.950745,105.670692,96.134697,33.364597,40.156593,165.468582,48.828175,173.699615,31.011162,37.100452,59.080711,30.15757,104.682968,43.288021,57.579308
"2298",65.452744,149.995987,957.969971,937.080017,163.800003,81.867172,118.794556,72.528709,74.45388,91.702888,79.880287,22.934635,116.527733,33.41777,148.23378,40.53981,105.131218,96.942177,33.4585,40.285564,165.198929,49.104462,172.88446,31.734287,37.090935,59.024952,30.25806,105.637909,43.518486,57.909309
"2299",66.770653,149.774414,966.070007,943,163.610001,82.120255,119.5242,71.406891,74.229095,91.624191,79.796997,22.867912,116.803749,33.071373,149.110016,40.477283,104.023354,97.305099,33.636929,40.396114,161.91478,49.049198,173.178284,31.799189,36.948162,59.285175,29.782995,105.49884,43.489677,58.91814
"2300",64.914047,144.745636,944.76001,919.619995,161.259995,78.989571,118.495193,71.416397,73.725525,90.417107,79.815521,21.51433,115.13781,32.439217,147.065475,39.735809,102.414536,95.957832,32.904461,40.469814,162.627487,48.109844,169.462601,31.354179,36.262875,58.550968,29.444969,105.452477,42.471813,56.551613
"2301",65.135292,146.951736,958.48999,930.23999,161.619995,78.698982,118.775841,73.717079,73.509712,90.367844,79.454651,21.676376,114.585754,32.863548,146.698013,40.236073,102.770981,96.38858,33.073494,40.350052,165.121872,48.238773,168.154495,29.092083,36.805386,59.378117,29.435831,105.721352,42.414196,56.645897
"2302",65.116051,147.452682,959.840027,934.01001,163.240005,79.46759,118.803917,74.886436,73.671585,91.126579,79.796997,21.971878,115.906708,33.114685,147.263321,40.575546,103.580193,97.625854,33.242527,40.442181,166.219818,48.865009,171.339401,28.934481,36.976715,59.275883,29.655092,105.406128,42.54863,57.60759
"2303",65.847145,148.348648,970.669983,941.859985,165.130005,79.392609,119.047127,74.677292,73.995293,91.944435,79.769249,21.962347,117.306488,33.123337,146.942993,40.629143,103.686172,97.25927,33.58997,40.700119,168.251907,48.81897,174.097763,29.286774,37.585865,59.517521,29.344471,106.342529,42.855911,57.569878
"2304",66.068413,148.165573,971.539978,948.820007,165.479996,80.386185,119.290344,74.620239,74.256058,92.486389,79.648956,22.295975,117.897957,33.175293,145.878326,40.629143,103.098534,97.396729,33.674484,40.893581,168.752731,49.168922,173.927124,29.44438,37.861874,59.991508,29.362743,106.667046,42.7887,58.182724
"2305",66.154999,147.722443,980.349976,954.960022,164.929993,80.339325,119.280998,74.297005,73.995293,93.422493,80.037582,22.267376,118.9823,33.036743,146.038498,40.236073,103.763245,97.350922,33.91864,41.483173,169.109055,48.892643,175.595398,29.194067,38.385353,60.344677,29.280521,107.603447,43.04797,58.71072
"2306",66.972672,148.232986,993.380005,969.539978,165.300003,80.001884,120.090828,74.449112,73.509712,93.649117,80.370697,22.162525,120.184937,33.106018,147.414093,40.477283,103.339363,96.333595,34.050102,41.833241,171.478256,48.607143,177.320557,29.147711,38.394875,60.446896,29.381018,108.966331,43.403255,58.409004
"2307",67.299736,147.982559,995.780029,971.469971,165.690002,80.011261,119.516396,74.277977,73.329887,93.284531,80.731544,22.152994,119.899055,33.010765,145.944275,40.486206,104.437599,95.976166,34.050102,41.814808,170.948563,48.266403,176.86557,29.203337,38.937389,60.335373,29.362743,109.318634,43.460861,58.522148
"2308",67.732635,148.040359,996.700012,975.880005,165.110001,78.642731,119.695335,74.297005,72.92524,93.333801,80.870338,21.838425,119.918785,33.383133,145.821075,41.27235,104.370155,95.371262,33.974987,41.851665,170.072159,48.036167,177.140442,29.370211,39.118221,60.298199,29.353609,109.411354,43.61451,58.11673
"2309",67.184303,147.163681,994.619995,964.859985,165.279999,77.002388,120.768829,74.724831,72.385727,93.836349,81.508781,21.431974,121.131279,33.36581,145.470444,41.665417,103.984833,94.839706,33.909248,41.888519,168.714188,47.096809,177.851349,29.231148,39.679771,60.511959,29.828674,109.098633,43.585701,57.079601
"2310",67.43441,147.568298,995.950012,966.950012,166.660004,77.855377,121.267921,75.87516,72.565567,94.003845,81.545799,21.642368,121.643883,33.660236,147.024567,41.549286,104.244919,95.563721,33.91864,42.183315,172.951797,47.96249,177.557526,29.500004,39.651226,60.651367,29.88349,109.4347,43.969803,57.588741
"2311",69.031296,149.755157,1006.72998,975.599976,166.289993,77.461693,122.492088,75.694534,71.486511,94.742859,81.971428,21.47023,123.418259,33.660236,147.214096,41.486752,103.25267,94.500595,34.106457,42.275433,172.768829,47.71384,180.315857,29.648338,39.965305,60.846531,29.728184,109.845428,43.844967,57.617016
"2312",69.531525,148.290817,1011.340027,983.679993,166.520004,77.60228,122.75576,76.302979,72.044029,95.137016,82.110229,21.431974,124.108299,33.60828,146.683411,41.424217,102.616844,94.573906,34.125233,42.367554,172.749542,47.630959,179.102585,29.44438,39.77496,60.474785,29.554602,110.041473,44.094631,57.74902
"2313",69.762383,148.791779,1003,976.570007,166.130005,77.761635,123.198341,75.038544,73.024155,94.388138,82.165756,21.259829,123.457695,33.539001,146.124313,41.486752,101.634232,95.472092,33.928032,42.358341,174.146042,47.71384,177.017242,29.258963,39.708328,60.103031,29.298798,109.873428,43.796955,57.522739
"2314",69.637344,149.67807,1010.070007,980.940002,166.5,78.652115,123.123009,75.247711,72.754387,94.683746,82.137978,21.613684,123.408409,33.564983,146.844513,41.540348,102.038826,95.105476,34.050102,41.925362,176.447815,47.971695,178.29689,29.305319,39.870132,59.536102,29.234844,109.266663,43.59531,58.343002
"2315",69.214073,149.311996,1010.27002,983.409973,166.940002,79.626953,122.934669,75.038544,72.493622,94.683746,81.286728,21.967533,122.984512,33.339832,145.460968,41.26342,100.497467,95.316277,34.256699,41.575298,174.983932,48.404545,180.031479,29.305319,38.965935,58.736843,29.006445,108.183792,43.61451,59.596989
"2316",67.646049,143.522141,978.309998,949.830017,170,81.510986,123.857483,75.504395,73.851418,93.176147,81.573555,22.636988,121.289009,33.590969,144.949265,41.736889,101.749825,97.515892,33.53363,41.750328,174.762436,49.546505,180.126297,29.082815,38.727989,59.842804,29.938307,108.230476,43.240017,60.766106
"2317",67.126595,140.09259,964.909973,942.900024,170.5,81.529747,124.130577,75.33326,74.570778,92.131668,81.647583,22.742184,119.041435,33.833435,144.210114,42.156757,103.117798,99.018944,33.55241,41.759548,172.633987,49.813572,180.09787,28.971563,38.994488,59.842804,29.874359,108.50119,43.067165,60.643547
"2318",67.963501,141.219742,980.789978,953.400024,171.470001,81.801559,124.318947,75.599457,74.597763,93.688545,81.481033,22.73262,120.579247,33.495705,145.925323,41.50462,102.655388,99.101433,33.693268,41.824554,174.367538,50.145119,181.131042,29.388754,39.232441,59.234261,29.76473,108.585213,43.191998,60.992401
"2319",67.597946,139.842133,976.469971,950.76001,171.449997,81.632851,125.025169,75.960732,73.79747,93.925018,81.832649,22.723057,120.756676,33.530346,148.550247,41.710083,102.250778,97.699181,33.364597,42.075336,175.629181,50.218788,182.353821,29.296045,39.108707,59.327888,29.865217,109.565384,43.028759,61.020679
"2320",67.242035,139.003952,964.169983,942.309998,170.550003,81.145439,125.279404,75.019531,73.968307,92.791855,82.702415,22.512659,119.692039,33.634258,148.559708,41.665417,102.096634,97.451729,33.158005,42.028896,174.439728,49.638603,185.26384,29.277502,39.441833,59.159363,29.974854,109.416023,42.903923,60.436115
"2321",67.338226,137.057983,987.710022,939.780029,170.479996,80.779869,126.513023,71.530479,75.074341,92.791855,82.961494,22.407457,120.224365,33.738178,148.436539,41.656479,101.643867,99.303062,33.064102,42.084629,175.648529,49.629391,186.202194,29.323858,39.289543,58.953396,30.121027,109.089302,43.297626,60.238117
"2322",68.17514,140.978882,995.169983,957.369995,171.550003,82.551437,126.249329,71.777657,74.417923,93.402779,83.146553,22.86651,121.338272,33.694878,150.492874,41.602886,101.508995,98.487389,33.345818,42.149647,176.992767,49.951717,188.704605,29.657612,39.784477,59.618111,30.349426,109.490707,43.912182,60.794403
"2323",67.25164,139.697601,992.590027,950.630005,170.550003,82.035889,126.390587,71.815681,74.013268,92.998787,82.933731,22.46484,121.180565,33.478386,149.412598,41.040077,100.131393,97.589203,32.735432,42.36327,177.234543,49.233387,187.993744,29.527821,38.442459,60.413898,30.660042,110.106819,44.017815,60.256973
"2324",67.597946,140.526093,1002.22998,959.450012,169.619995,81.66098,127.040344,72.481186,73.23098,93.156448,82.720917,22.12055,121.348137,33.036743,148.38913,40.566605,100.959877,95.765358,32.472496,42.001034,178.830185,48.791336,188.789917,29.518547,38.337761,61.284569,30.952387,109.612061,44.488335,60.181553
"2325",67.588326,140.294922,1001.299988,957.090027,168.320007,81.567238,128.113846,71.796661,72.907265,92.575058,82.378563,21.929281,121.545303,32.993443,147.33728,40.575546,100.401131,95.728714,32.265907,41.86171,180.358139,48.34008,189.045868,29.527821,38.014156,61.808849,31.116842,108.426514,48.300522,59.983559
"2326",68.502213,140.921082,1003.73999,965.590027,167.220001,81.417267,128.471649,71.150192,73.383827,94.181221,82.739426,21.824081,122.245186,32.863548,143.385681,40.548748,100.536003,96.23278,32.106262,42.028896,179.149323,48.303238,191.69046,29.750319,37.595379,61.939926,31.217325,109.182663,48.924686,59.785549
"2327",67.848068,140.477951,993.97998,952.27002,167.490005,81.773453,128.386902,71.777657,73.051125,93.826485,82.683907,21.891029,121.762169,33.036743,143.489914,40.87035,101.70166,95.444588,31.993576,42.196087,179.023605,48.717663,189.557739,29.889383,37.681034,61.715229,31.098566,109.332008,48.838264,60.134407
"2328",66.578262,138.464493,976.780029,927.330017,167.350006,82.532692,127.134521,72.26252,72.934235,93.511169,81.989937,22.254442,120.993271,32.647057,144.266968,40.057407,101.547523,95.38044,31.599176,41.84314,178.520737,48.957111,188.524521,29.44438,37.357426,61.359474,30.851892,108.230476,48.732635,60.558689
"2329",67.145828,140.487579,990.330017,940.48999,169.889999,84.191795,126.013924,72.737877,73.311897,94.821701,81.767876,22.83782,123.033813,32.854885,145.205139,40.057407,102.944397,95.572891,32.115658,42.093914,179.584488,50.034607,189.216476,29.741051,37.938011,61.003716,30.833632,108.641212,48.847858,61.45438
"2330",65.885651,138.416321,975.929993,917.789978,169.300003,85.438454,124.902748,72.186455,72.565567,93.038185,80.490967,23.258617,119.780777,32.577782,144.191177,39.673271,101.836533,95.426262,31.495884,41.638798,179.168655,51.369968,187.169083,29.119898,36.99575,60.236004,30.723995,107.521011,48.204498,63.151501
"2331",66.308907,138.743896,968,908.72998,169.369995,85.672791,124.573143,71.948776,72.592537,92.407555,80.639008,23.201237,119.721626,32.673035,145.366226,39.896603,102.35675,95.618729,31.683695,41.657372,179.31369,51.029221,187.443939,29.017918,37.19453,60.001957,30.687454,107.810394,48.146889,63.057213
"2332",65.577812,138.242905,953.659973,898.700012,171.800003,87.416397,125.147568,71.644569,73.82444,91.983856,81.184937,23.602907,119.061165,33.002106,145.944275,40.200344,103.522408,97.42424,31.420755,41.57378,180.50322,51.369968,188.240158,29.045729,36.659359,60.170475,30.897581,107.763725,47.397892,64.358337
"2333",66.453201,138.81131,971.400024,911.710022,171.850006,88.292915,125.844421,71.606537,72.700432,92.634193,81.120171,23.832434,120.463516,33.010765,144.69342,39.887672,101.759453,95.884514,32.247131,41.629505,182.050507,51.369968,191.292328,29.111233,36.993835,60.067497,30.733128,107.633026,47.493912,64.537483
"2334",65.962593,137.501144,965.140015,906.690002,170.199997,88.010162,124.789764,71.74913,72.044029,91.885307,80.842583,23.631596,119.29818,32.616005,144.086929,39.388073,100.303665,95.151306,31.5804,41.239403,180.783691,51.167355,190.979538,28.74629,36.554234,59.075111,30.349426,107.474319,46.908161,63.764355
"2335",66.818756,138.89801,978.76001,918.590027,171.139999,88.45314,124.808594,71.616035,72.133934,92.545502,81.101662,23.746359,120.680763,32.440559,144.257492,39.351871,100.274559,94.848869,31.815161,41.230118,181.770081,51.333126,191.823166,28.914728,36.860054,59.131275,30.468191,107.829063,47.38829,64.028343
"2336",67.318993,139.745758,996.469971,928.799988,170.25,87.831093,123.876335,69.619576,72.079994,93.698395,80.583488,23.80374,121.204185,32.308971,143.262482,39.098465,100.536598,94.43644,31.599176,41.220833,180.79332,51.194988,193.330292,28.989586,37.041622,58.822334,30.523006,106.671524,47.647556,63.783195
"2337",67.328598,140.198547,994.130005,930.090027,169.240005,87.491798,123.575005,69.847755,72.475655,94.013702,80.287392,23.526398,122.685539,32.107201,142.712875,38.817894,100.779228,94.509758,31.85272,41.174385,179.826248,50.688473,195.519913,29.09252,37.051182,58.36359,30.303745,106.176758,47.897221,63.000645
"2338",68.444496,140.400864,1006.51001,943.830017,169.919998,87.190193,124.516655,70.294571,72.799339,94.77243,80.463203,23.28731,123.722496,32.308971,144.598633,39.116562,101.303322,95.215462,32.162601,41.341576,180.541901,50.808193,195.68103,29.15802,37.290096,58.77552,30.349426,107.138268,48.444561,63.094925
